"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"BTN2A2" -0.225911392497336 2.88879079212072 -1.28392978081566 0.215459922107996 0.328650292837371 -6.22910228012173
"PITX1" -0.225893386306621 4.96969482718364 -2.31292312779146 0.0327685293241362 0.0787167273334377 -4.7337899475525
"TMEM39A" -0.225787100656562 4.79864937449831 -1.70165976180022 0.106040587840667 0.191735462893979 -5.77550111626867
"PCBD2" -0.22578465988057 3.79871452470438 -1.84606204062562 0.0814075052233225 0.156136155264591 -5.41400872794084
"LBX2-AS1" 0.225757868965724 3.69563495463532 1.33709397628732 0.197857471072153 0.308407395887828 -6.16808220801989
"DCAF12" -0.225628494398988 6.64714451917976 -2.4364315075922 0.0254546551843882 0.0648662020067192 -4.62070979773809
"GMPPA" 0.225582217953307 4.59495475570384 1.23946554908314 0.231102371469637 0.346351524940187 -6.31113994185962
"NDUFAF3" -0.225523523387671 4.81789432184711 -0.980840184254261 0.339681329832898 0.461925902783621 -6.6288412170071
"PMS2P3" 0.225508393559146 2.66018510996493 0.933816955501099 0.362765906860946 0.485380961599502 -6.73229485933995
"TRIP12" -0.225445722036786 9.48620359208971 -2.09158481402718 0.0509332783170809 0.109787719427439 -5.17205668864203
"RRM1" 0.225402958716113 7.50655751872016 2.22995427767243 0.038730905428979 0.0892416420776855 -5.00953046212879
"GRWD1" 0.225363231592415 6.44916164154328 1.4782529504998 0.156638419343427 0.258430855721232 -6.22016015282742
"PRKD3" -0.225362895807939 7.50152526375621 -1.98682480260154 0.0623913861067588 0.128072094895234 -5.42648549745604
"PRPF40A" 0.225324142884692 7.51954936844675 1.88008917937676 0.0763924528774344 0.149009737089842 -5.61484063675985
"PHAF1" 0.225314560963009 5.58656036537816 1.67137783510011 0.111953841600468 0.199603199186065 -5.92721731776942
"MRFAP1L1" -0.225291680021156 5.28274586151083 -2.29045330946048 0.0342932443914243 0.0814988229494277 -4.80842405929046
"MRPS24" 0.225214557074396 2.14016655464059 1.91050437258054 0.0721430270006638 0.14276587395917 -5.53613929329513
"EXT1" 0.225195574960296 7.96383711922956 1.6936645354954 0.107575171131678 0.193674419816312 -5.90880043955842
"F3" -0.225161819839431 5.71987681013343 -0.52604550435963 0.605282715838682 0.707208736224148 -7.16883552601631
"PRKAB1" 0.225031628192045 4.34991787757565 2.4120538901019 0.0267647061576133 0.0672600371516249 -4.42452099485374
"ZNF577" -0.224903046438834 2.97952753515096 -1.52742014500896 0.144050475478199 0.242473096393619 -5.89244649615664
"MCM9" 0.224898611148829 4.72381569805915 1.98734531931593 0.0623291407191047 0.128019166476985 -5.3598624186972
"FAM131A" -0.224787484145506 4.14969263271738 -1.88190902838803 0.0761320970711432 0.148581702883023 -5.40957131258656
"RNF24" -0.224680872866732 5.65935638417991 -1.01694406609968 0.322664861604476 0.445345369608408 -6.77684407116576
"APBA3" 0.224609678329788 3.51794693654383 1.46591139202659 0.159936581664243 0.262599716752113 -5.98135929704677
"DNAJC17" 0.224562490176166 3.78215369349198 1.91599010101169 0.0713993281672001 0.141835208069562 -5.28968497558641
"PCDHGB3" 0.224538634994732 0.930898030498569 1.56720760851389 0.13449011275367 0.229897267901849 -6.10348826463291
"GNB1L" -0.224499981428568 4.09121845156913 -2.1642262247924 0.0441472996592474 0.0982915762288659 -4.8672311429666
"ARNT" 0.224454999484692 6.23983920925782 2.55822109708339 0.0197645817160635 0.053761636258376 -4.38761358534439
"MYL6" -0.224305427677903 7.52813735037785 -1.36852686430482 0.187999022518184 0.297208148499941 -6.3721892773006
"EIF3G" 0.224272006281984 5.91879869172222 2.38319843337439 0.0283969001612614 0.0702602385547993 -4.62058777002133
"SP140L" 0.224206329330333 3.7572822162543 1.49318478412339 0.152723041562759 0.253506752214643 -5.98846520308058
"RELCH" -0.224178934517577 5.14594633406956 -2.21329575348012 0.0400426253210375 0.0915476097056417 -5.01689395019295
"N6AMT1" -0.224051038190761 3.97999124113186 -1.15381287790351 0.263678492943646 0.38213418137975 -6.44642863169383
"KCNA6" -0.223891529215393 4.13825386028817 -1.76406282936254 0.0946982161810005 0.175868115764715 -5.67533011171459
"CAV1" 0.223804890398373 7.55517224727579 1.13429141200637 0.271563826255308 0.391066268767392 -6.66646737339303
"MTUS1" -0.223628018276039 7.02761884179849 -0.892324483967043 0.384001791368947 0.506822815019785 -6.89133673775227
"ZKSCAN1" -0.22362788953572 7.77423038026146 -1.63864047490394 0.11866167133302 0.208668320823554 -5.9607316268636
"PITPNM1" -0.223562733152064 6.10349936784802 -0.854280406734867 0.404184457854367 0.525753490610803 -6.92909692083144
"RHOBTB3" 0.223562555966328 8.84778095270769 1.28211396629983 0.216082121682282 0.329414866163837 -6.45705361805201
"HAS3" 0.223499549181744 2.28985575966256 2.44411442413221 0.0250543967987883 0.0641312497006578 -4.4731464777844
"AMER1" 0.223430041045632 6.11488900063884 2.07049877423489 0.0530735270197336 0.112970496942747 -5.29980385164499
"MIR100HG" -0.223298528741421 3.9303866251864 -0.937026513338927 0.361157086616887 0.483584722419416 -6.60849431949154
"TMSB10" -0.22325834090626 7.84776537236571 -1.4779634607812 0.156715137227491 0.258479137767795 -6.20943448180081
"ELOVL7" -0.223204968212686 4.27732811627404 -1.65678585534561 0.114902615487069 0.203569538643052 -5.85529081961426
"HYOU1" 0.223187205796572 8.44541796510575 2.00930055798706 0.0597538739846512 0.123968520889124 -5.37141734869509
"MAP3K3" 0.22302342427543 6.33397044762576 1.77328737802493 0.0931142021267686 0.173547667744913 -5.79561271647699
"NOVA1" -0.222978845985502 2.6526494118726 -1.4360883242727 0.168141901430206 0.272458407583023 -6.01895166035554
"RPS6KB2" 0.222963643295878 5.19179134173246 2.06730051809964 0.0534051780225671 0.113476888897571 -5.15078259633515
"TAB3" 0.222946899395182 5.60406355406634 2.0774535232358 0.0523587689650284 0.111886314065324 -5.25843634565486
"DHX37" 0.22293648094753 6.52477178441624 1.01543103352797 0.323365670323823 0.446199570931947 -6.78870682987349
"SLC25A37" -0.222863348751078 5.15936404784309 -1.83660407986721 0.0828519843791681 0.158440913297242 -5.60740629459303
"TMCC2" -0.222833307517611 4.03744961082264 -1.66276999519651 0.113685403193255 0.20198570856426 -5.80954083961816
"GPAT2" 0.222702934979184 1.62816703727774 1.37732097574573 0.185312372838834 0.294072463119031 -6.3204841799174
"ZNF587B" -0.222657314514607 5.2376483451558 -1.47491381659974 0.157525204706171 0.259548924989559 -6.14842165013163
"ELP6" -0.222645874706882 4.85265072908744 -1.60041235140768 0.126924120539563 0.220141915166056 -5.85781007808446
"MFAP3L" -0.222547582455887 4.51797886618613 -2.23306395959012 0.0384904706801833 0.08891331373832 -4.89883611806713
"DCAF8L2" -0.222435959710377 4.32484548686742 -1.3455837678185 0.195155121986606 0.305638283341301 -6.20344958525346
"OPA1" 0.222421478990838 7.86310851512305 1.48860049929964 0.153916437846656 0.254982614644385 -6.20353247396044
"MARCHF7" -0.222351386395792 6.73373569502756 -1.55162942948463 0.138168110248602 0.234931074301276 -6.12961417866319
"RPL37A" -0.222309337612298 8.23897387983439 -0.87720173921365 0.391943194671519 0.514499236384086 -6.9238830533724
"TTC31" 0.222278857078122 5.26170866111248 1.86129776529255 0.0791272004719363 0.152757703693297 -5.55310906723292
"NAPG" -0.222252520908013 5.17497574150786 -1.85646396453328 0.0798444928291966 0.153869786817843 -5.55128637366614
"ASTN1" 0.222248185750197 5.47062571241112 1.08506851961248 0.292221068082346 0.413642707276994 -6.67875760379558
"TDRD3" 0.222157902429625 3.65354527434274 1.32731380118164 0.201007276001107 0.31157843835459 -6.1907172121791
"DYSF" 0.221977689818496 2.47952281739178 1.34467200075861 0.195443928291212 0.305870730470402 -6.16844216175433
"RAB35" 0.221850800044997 6.42522973793453 1.76325559356718 0.0948379406479129 0.176067574202175 -5.79836513755015
"SMIM26" -0.221597814246273 3.0496479733017 -1.11539792485199 0.279361078461198 0.399758254138485 -6.51658044090881
"TMBIM1" 0.22157779342874 5.46658084644198 1.58265779440181 0.130923783679302 0.225356880929423 -5.97845351234335
"RPLP0P6" -0.221514874025506 3.06600776833736 -1.5408358040807 0.140765492937005 0.237862460067587 -6.04533256429555
"NHP2" -0.22150396275881 5.63214135532852 -1.52294422033847 0.145160547346493 0.243927040381412 -6.03035698143633
"LIAS" 0.221478355091731 3.63682740802924 1.54724648581238 0.139217954713702 0.236089725817414 -5.86582194779538
"CDK9" 0.221438599625543 6.3949966911216 3.13567783358498 0.00571880966256109 0.0212195887138762 -3.19746792441292
"MTCH1" 0.221417870598381 7.29225340163536 1.69901487231529 0.106546144630982 0.192298492314433 -5.91067845545121
"CFAP298" -0.221407111128011 3.21405667532619 -2.00323334747 0.0604557988303757 0.125186366177174 -5.17909734356519
"CLPP" -0.22124845159544 4.54099003917391 -1.29550451552304 0.21152663787841 0.323829566195531 -6.19860694022291
"TTI1" 0.221222606387019 6.51966488551108 2.18288554624223 0.042543019644921 0.095579223759903 -5.09904008850676
"RARS2" 0.221197647737671 4.50635220985738 1.7069143892899 0.105042312632344 0.190531294341785 -5.67587274873972
"TARS2" 0.220952242443769 5.25749140817179 1.58473010046134 0.130451541555567 0.224729095465925 -6.00806237758617
"DPAGT1" 0.220851822773239 4.69802425412886 1.61588683471751 0.123522700258193 0.215442890908222 -5.82575396339198
"COPS3" 0.220708338465831 6.51632081523807 1.91035776167836 0.0721629970549513 0.142779456940908 -5.53092642271356
"TMEM179B" 0.220690104889918 3.59008356321471 0.970317700974183 0.344756379619267 0.466556024791589 -6.57018834332069
"KCTD13" -0.220687149267684 3.69917688417441 -1.77229719390884 0.0932831220540315 0.173803032607597 -5.52929660719018
"CYP20A1" 0.220579246306626 5.0666201827634 2.75346037090498 0.0130815443058115 0.039207101926111 -3.946665904399
"SCLY" 0.220566261658655 4.60555950961727 2.70564272710081 0.0144835268923367 0.0423125615352953 -3.90545446249058
"NR3C2" -0.220420514506383 4.15195583212222 -0.970394678314918 0.344719063371317 0.466556024791589 -6.7366022390418
"IL6ST" 0.220408858605738 8.36678273921989 1.70574267768928 0.105264211151412 0.190870225746253 -5.8665402861669
"UBALD2" -0.220248670202704 5.17509147710135 -0.883253429092874 0.388752373122453 0.511543465732094 -6.81037375543221
"PHYKPL" 0.220213045121461 3.55378066072277 1.28017325970765 0.216748666929689 0.33006150091306 -6.2395798624687
"YTHDF2" -0.220141031810689 6.69186009329711 -2.39630425841415 0.0276443717880631 0.0688565236010772 -4.70107298629051
"UBE3B" 0.220026105061828 5.52383790651847 2.16201395511915 0.0443411331894041 0.0986022259574135 -5.11981679072805
"BCL7A" -0.220024773872413 4.72521144979653 -1.31460646459042 0.205158929166325 0.31652759868828 -6.38406006282117
"PRMT5-AS1" 0.219969146361674 1.33805606666976 2.05436607551506 0.0547656689645145 0.115690749990192 -5.36574402258792
"PCID2" 0.219889392034764 6.49215244912705 1.23076844431816 0.234262061647214 0.349835627084955 -6.51202865728477
"NR4A1" -0.219852006813357 6.25401492277256 -0.484128133772661 0.634137076313914 0.731035905752781 -7.19447422537066
"TCEA2" -0.219842340311515 3.16023870502805 -1.29197204439486 0.21272101691716 0.325292357986461 -6.2864448064092
"PSMC1" -0.219642928312615 5.00348931599239 -0.607664419458369 0.551005829237148 0.661304120712734 -6.93571549043142
"PABPC4L" -0.219578205867995 4.96391444486538 -1.22721626480139 0.235562093826873 0.351055191538982 -6.535548224416
"MORF4L1" 0.219482534152837 7.67196087613304 2.12706989018188 0.0475078394262418 0.104113941402027 -5.19984012760508
"LETM1" 0.219318179633066 7.35482312179355 1.1394621135861 0.269458337293676 0.3889597358523 -6.65525729251725
"CBARP" -0.219110363276544 4.22854454150063 -1.17772268444804 0.254255650141001 0.371344825396978 -6.4205468509669
"NCOA4" 0.219072366340885 7.97179402188818 1.53475184115169 0.142247404158975 0.240105860072493 -6.1437545940007
"ICE1" 0.219056251735299 8.35299022525036 2.12826107537969 0.0473965803677755 0.103928284106372 -5.13049596132233
"GALK2" -0.219042405191939 3.65180265570337 -1.63247414160255 0.119962701856973 0.210514444914604 -5.76418095049238
"EPHB2" 0.219029536851995 7.07100297756543 1.89450494016645 0.0743514940084556 0.145916983557578 -5.5982844273804
"RPS26P19" 0.219006454395292 0.594141202027764 2.80760119129881 0.0116511728507392 0.0359976962665775 -3.96268021896507
"PARK7" -0.218964681047378 6.5537598228789 -1.83488925317889 0.0831162827143524 0.158854172612308 -5.63877337582514
"PIK3AP1" -0.218957076034069 4.18334794935599 -1.25154080118952 0.226769991785934 0.341786426468729 -6.37719868279667
"LSR" -0.218887758349756 5.64487284117878 -0.991452147786816 0.334616003861828 0.457206414909163 -6.74066300033132
"H2AC13" -0.218857822503188 5.26194696726897 -1.32912775139016 0.200420094444439 0.310977995852117 -6.16674055502668
"CREG1" 0.218850759799531 4.77237603893915 1.10759735923962 0.28262809017435 0.403373564045509 -6.48256677987579
"HS1BP3" -0.218733132015084 4.38274292981357 -0.93638944648327 0.361476035441402 0.483952307988035 -6.70724520247896
"USP48" -0.218726278337869 5.4999931297101 -2.81486986329334 0.0114709782078045 0.0356228154492081 -3.84672782781848
"ZBTB11-AS1" -0.218714812886506 3.8711115595117 -1.85190303964988 0.0805265414385412 0.154855453209438 -5.43359477452267
"NAA15" 0.218683529417967 7.30462705853072 1.19913206644309 0.246035942776506 0.36250378379076 -6.58807902077637
"SETD4" 0.218652903118962 2.98122026625639 1.98673663553671 0.0624019349829174 0.128072094895234 -5.20138589096088
"LINC00839" 0.218646690200775 5.55229129286866 1.94961041506936 0.0669885834652404 0.135544878950655 -5.40706866608521
"CMC2" 0.218633927373283 4.69879635495641 1.60159058388046 0.126662381584513 0.219722927544855 -5.83556588449572
"PPP1R15B" -0.218541922552351 7.94498682016677 -2.23271138623694 0.0385176617035645 0.0889532003636561 -4.98394068573065
"ISY1-RAB43" 0.218535067182399 0.637825102959396 3.48904984299724 0.002621970956908 0.0117304934720968 -2.51395863299829
"ARMC6" 0.21846348023655 5.11230281283094 1.40729049500034 0.176387360048237 0.283165971637411 -6.18522900542526
"ATP6AP1" 0.218447427626714 6.26676943428392 1.32117374486796 0.203004940416695 0.31378204042274 -6.408614208216
"VPS39" -0.218440223452745 5.81659840686273 -1.70530211187002 0.105347749731633 0.190986633962249 -5.89485449099388
"NSMCE4A" 0.218343704979661 4.79292273486859 1.784930425178 0.0911478524810703 0.17070048219508 -5.61910369578359
"PDLIM7" 0.218325871582823 6.25951948105203 2.30577516523329 0.0332466043000743 0.0795319515250349 -4.81452303483201
"SLC22A17" -0.218257016079023 3.57388550221821 -0.668516718647437 0.512292686495515 0.627421756793945 -6.80849590959343
"CTSF" -0.218255714559617 3.1332417617831 -0.889935423266141 0.385249207668334 0.50803835714064 -6.65872763853037
"BRAF" -0.218253030413843 5.75829079535389 -1.78854615955667 0.0905446169112238 0.169862761603388 -5.7637409098813
"FZD2" -0.218200851258742 5.09402379899727 -1.22470209256804 0.23648557716954 0.351949983290296 -6.49235003122819
"NUP205" -0.218174643110606 8.03320638801416 -1.9177918803552 0.0711565519692632 0.141456108969553 -5.53646199394828
"TTC38" 0.218145047709891 4.66326978653466 2.07792191081651 0.0523109465775406 0.111870987254799 -5.14744402372767
"FUNDC2" -0.217985205441113 5.60052326472245 -2.04526086103068 0.055742102478538 0.117389225671988 -5.22541013567183
"ICE2" -0.217971854790727 6.51409834902462 -1.70751106144315 0.104929469793288 0.190474449269826 -5.89972503614861
"SLA2" 0.217885121780904 1.07922229458617 1.68232562694134 0.109784213984283 0.1968058626205 -5.99720760636767
"JUP" -0.217801869606625 3.16069488133033 -0.510322448950205 0.616031184964282 0.716073808045336 -6.9043357959377
"GALNT1" -0.217733012276389 6.19799493160638 -1.92921208385184 0.0696347646635108 0.139243965903871 -5.542468267202
"CDC42EP4" -0.21773238841355 6.91299103030323 -1.43279794998204 0.169067846650541 0.273673866480088 -6.29828937257449
"DVL2" -0.217691782433172 5.57225485468402 -1.73599592251382 0.0996625697362255 0.183059186428333 -5.78755543745256
"RBM12" -0.217689542804827 8.08157039995158 -2.07628061656382 0.0524786967166043 0.11209861216288 -5.26069362249919
"SGPL1" -0.217686431206095 8.13873082382032 -1.12745828782589 0.274364965439358 0.39405826413927 -6.64299520161162
"MLLT10" -0.217673624912702 6.64826425769898 -1.66407383721547 0.113421659460009 0.201667301804691 -5.96480402207624
"STEAP3-AS1" -0.217588039964864 1.35552935678821 -1.88696569510261 0.0754127838301836 0.147389104242199 -5.58489794510817
"ZNF704" -0.217538375137218 6.49024649718513 -1.61917387104955 0.122810203795419 0.21440755350658 -6.02327521037325
"SYF2" -0.21752505756692 4.63434079602951 -1.34293743016691 0.195994299687647 0.306379954196761 -6.28329495820559
"SFXN2" 0.217487591891415 4.61960268683111 1.40947875972535 0.17574952935741 0.28235000336523 -6.1199877867519
"CTNNBIP1" -0.217479149956541 3.82225203113861 -0.841690232297778 0.411012879829802 0.532790851126352 -6.6911616451353
"ADSS2" -0.217441256013522 5.36241790938225 -2.08009531001396 0.0520895602652513 0.11150789340335 -5.23588912600809
"DMWD" -0.21739962942508 5.77837877618703 -1.98818458726995 0.0622288951387814 0.12787044501176 -5.41070259639484
"ABL2" -0.217371690215789 9.40894216759498 -1.24949750030514 0.227498643251546 0.342789795239605 -6.44091562298925
"COX20" 0.217367594692805 5.00319533997602 1.75684492323071 0.0959539370963544 0.177655029015582 -5.60363258404603
